scope,event_id,match_id,evaluation_fold
WC2022,0aba83db-9490-4db7-9a0e-02b82eb8f27a,3857299,2
WC2022,0abc40f2-7748-45ce-bc58-42e7aff5bb3d,3857262,3
WC2022,0abeacd0-229e-4f2d-82f6-f39e03053b91,3869321,4
WC2022,0abf2e1c-3f66-431a-8b07-92e6ef633123,3869253,1
WC2022,0acab1fc-b41f-49b6-8330-32bd71bc8a4d,3857261,4
WC2022,0ad13f55-eb2e-46ee-b306-342d55fa81c3,3869354,0
WC2022,0b0b702f-2151-4d70-b6fe-5852d0293b42,3857293,2
WC2022,0b2dfe42-ce99-4b9b-ac00-2a3681b8bee8,3857297,1
WC2022,0b4ee925-ff1e-4e2c-aa1c-73e59a47c712,3869254,3
WC2022,0b51e5eb-3f0f-4d9d-8234-81ef7cbac69c,3869552,1
WC2022,0b9f4e96-7318-4050-9317-67178a1a86f9,3869219,2
WC2022,0ba67e7c-a21d-4ccd-af30-b65721eabdcb,3857293,2
WC2022,0bb14ec5-37a9-4851-987f-e6ad3a47eff8,3857284,3
WC2022,0bbad813-b0dc-41e4-873c-3a46f8b39d07,3869117,3
WC2022,0bdc302b-b400-44aa-8429-aa3e08cf351f,3857254,0
WC2022,0bf0abfc-70da-489c-aba7-acbc7cf651ec,3857256,1
WC2022,0c080613-e83d-43bb-8135-323ac07ec2e8,3869486,3
WC2022,0c0ad9bb-910c-4311-8223-4688467ef2ed,3857286,3
WC2022,0c2d96a2-b1ed-4ae2-b9d6-18413d08b578,3857287,4
WC2022,0c35a7d6-7a2b-41de-9837-079db939445c,3869685,0
WC2022,0c58349e-a3b7-47c1-9910-beeb91577206,3857259,3
WC2022,0c617aa4-040b-4d17-ab02-ea4320655421,3857290,1
WC2022,0c7ef273-2a59-4718-81aa-34abb941b76c,3869117,3
WC2022,0c8c449b-c7c1-425a-bd2b-3f80ab072087,3869219,2
WC2022,0c8cbabd-2aae-4707-9888-ffd1bc91b07b,3857285,4
WC2022,0ca0f6cf-622b-4622-9dd8-07496acb933a,3857284,3
WC2022,0cda9ff4-01ff-4888-9999-93b2ed9d52f7,3869420,2
WC2022,0cdced7e-4d3b-4da2-8dde-aba0f980be81,3857265,2
WC2022,0d47f0d6-f2ea-4aae-8489-e6b7be51fcd8,3857264,1
WC2022,0d64e4ae-4435-4cbb-9e2c-8ed898663db9,3857256,1
WC2022,0d969488-717e-4606-afd5-653f2eba1291,3857301,4
WC2022,0db63d78-c2f4-4a23-8dc3-5d48398aa23c,3857296,2
WC2022,0dccf698-c115-4eb0-9ab5-a74778dae95b,3857301,4
WC2022,0dfce91c-2ddb-41b8-a32c-e62eab4c765d,3857260,1
WC2022,0e07f32d-3168-48cf-9ed9-a300d3725c4f,3857267,3
WC2022,0e1419d0-47bb-4b69-92ec-8c7db1f8e914,3857273,3
WC2022,0e1e8209-7eb4-45a4-b87f-7a1cf00c516b,3869219,2
WC2022,0e3db327-8b0e-4c4d-a09e-6a3291ad8b9f,3869354,0
WC2022,0e42f033-be45-41e2-a92f-f04d31e9148e,3857279,1
WC2022,0e60c02f-9679-4751-9373-6b5174e1fd92,3857265,2
WC2022,0e6a1468-4191-46af-95e2-a3ea3b6286d1,3869354,0
WC2022,0e7378fe-b6de-49f4-8052-b68104c34c2b,3857300,0
WC2022,0ea3ecfc-18e8-47f9-8026-b8d724f2973f,3857292,3
WC2022,0ed9b375-38a1-4e85-8297-27ebe8efe1ac,3857264,1
WC2022,0ee5877d-4022-4603-960a-f8c8477a268f,3857294,4
WC2022,0eefdf3a-1b98-429f-8d00-76f89934a9eb,3857255,0
WC2022,0efc53a5-d357-4e78-8733-8e2bacb3ef04,3869118,4
WC2022,0f358b49-4ab5-4024-b71b-635aa85a07be,3857266,1
WC2022,0f392a60-14c6-4c37-8dcc-590e9efa84a5,3869519,2
WC2022,0f4c650f-b9b5-4a7a-9d9e-58e3f5450ef3,3857263,0
WC2022,0f532e3c-02ff-47d0-8bde-09d89738946d,3869354,0
WC2022,0f555a02-4e9b-48bd-95d9-a064745378c8,3857258,0
WC2022,0f6cf36f-00d1-4cf6-a912-b168ec7efb2c,3857301,4
WC2022,0f75d0be-3e31-4d68-828d-c5d9b4b73d4f,3869152,4
WC2022,0f8926f0-5100-4e8d-bc56-73078a0b901d,3857257,4
WC2022,0fc6e9ee-951d-4432-bf9f-034b7a244d19,3869420,2
WC2022,0fcb58b2-4d16-4cc5-a2e7-bc6f3dd37a08,3869684,0
WC2022,0fd3e8bd-1057-4f91-9d73-0b02810afa37,3857261,4
WC2022,0ff587f1-cb26-41ee-b416-734e249de8be,3857257,4
WC2022,0ff8923b-484c-4a39-b5be-4543f841680c,3857284,3
WC2022,10134fa6-a377-425f-9cde-04af0e713de8,3857285,4
WC2022,10541708-ea9d-4bee-9196-e09e147fc624,3857290,1
WC2022,10665270-d778-4be0-8613-3ef83369e9da,3857286,3
WC2022,10c3f065-1311-48f9-bb7e-9f7e4cf8ece6,3857284,3
WC2022,10c77f75-ccbb-4372-a12a-1fe904d7e9d3,3857281,3
WC2022,10d7c2b6-bb01-4d63-9d7a-6cf310775b7d,3857268,1
WC2022,10e13fe7-3aed-410a-a3a6-d455bbffe123,3857290,1
WC2022,10f8ae55-9f42-4d10-befc-bfb4ffb453ca,3857267,3
WC2022,11233b20-9478-478f-86a0-f3f6739b39fa,3857297,1
WC2022,113533b3-d29a-47ad-8ce6-d7d111efaa26,3857273,3
WC2022,11371057-fff6-4085-ac36-60b82826fdf7,3857261,4
WC2022,113c8d20-3bae-4405-9ebe-0ab29148be12,3869321,4
WC2022,1152e960-e3ed-4a28-a909-640daf6620b4,3869321,4
WC2022,1171a2da-d4a3-456b-982f-383b66425380,3857300,0
WC2022,1175b479-2d96-4a1f-b8c8-4d0a132a8de8,3857283,2
WC2022,1185667d-4525-43f7-b286-c46b8c399be8,3857265,2
WC2022,1185f550-2530-4602-b2ee-6a8bc6ee6f77,3857299,2
WC2022,11c1c18c-145b-4664-9b6c-cc2097f1885d,3869684,0
WC2022,11d9981d-0593-4558-9cee-c6be8d0364e1,3857261,4
WC2022,12151809-22dc-4ab8-92ea-1f7e528b8f01,3857255,0
WC2022,124ab55e-b2a4-40cd-9e2c-8b6c130a4208,3857285,4
WC2022,126bb646-e3da-4891-afa6-44b4fae5df67,3857293,2
WC2022,127f42f9-e304-44a5-b8b1-05afa5375cee,3857263,0
WC2022,1297ba10-bf96-4041-ae8c-bdd6be83d0b5,3869219,2
WC2022,12b67f88-7e50-4364-a7d9-8bd1894152b6,3857286,3
WC2022,12bc848c-f43a-44b5-b5c4-4a8540abe932,3857282,2
WC2022,12e30be0-e0b9-4315-9783-c8663f0a3533,3869220,0
WC2022,133be0ed-f585-44c5-a50d-be321bedc463,3869253,1
WC2022,136147b3-ca80-4356-92d0-488b87f00359,3869321,4
WC2022,13e3d3ae-2c5f-43e8-82ed-097fc0b0b075,3857286,3
WC2022,14077ecf-99d6-4b5d-9ed3-4da64f75a800,3869254,3
WC2022,14203a9a-7a13-46a5-94a2-b3a0e969e8ec,3869685,0
WC2022,14390a7b-8dfa-436a-b258-bcbf6525e667,3869220,0
WC2022,143ff6ab-3635-47fb-a40c-4ac8041d15b2,3869321,4
WC2022,14430222-dca4-433b-bfc4-4b20b606f82a,3857280,2
WC2022,144915f9-8b42-4fde-9d2a-e6df181ccfb8,3869321,4
WC2022,145ddd30-9406-4dba-9baa-fbb8a66c58aa,3869684,0
WC2022,146b3d8d-42f2-479d-8ce8-9a03ee838063,3857300,0
WC2022,1478cbb7-2dc0-4a37-82f3-a983ba94d135,3857256,1
WC2022,1482398f-61fa-499f-aa53-ca6b784357b8,3857275,4
WC2022,14b6e730-8651-40cc-9607-fa84d9ad420f,3869118,4
WC2022,14c05f7c-3dfc-4d1f-9a56-7d2b79a82d84,3857293,2
WC2022,14c10d83-8132-4060-9349-b8f94b604326,3869254,3
WC2022,14c21f20-e652-4039-a248-7eb9f469db84,3857277,0
WC2022,14c6598b-16f2-48e6-b267-4ec4e4d5612d,3857290,1
WC2022,14dfe9ce-cdb5-45e2-a085-16e0aeabc384,3857279,1
WC2022,14e88ce1-6f49-45e3-a836-be28a6433740,3857266,1
WC2022,14fcfff2-64cc-4464-b6d5-6c2e72b0bb73,3857288,3
WC2022,15063151-39bc-473e-9c84-ccafb4eec191,3857260,1
WC2022,15166b62-2ac9-4658-a376-1da167c4e521,3857259,3
WC2022,154ce151-3ad7-4718-bb9d-012e4048ccb6,3857281,3
WC2022,1579b134-088f-455b-b0a6-e246b2b4cc80,3857266,1
WC2022,159dca2c-eeef-4a1a-875c-ab0f4aebd1f5,3857272,1
WC2022,15a04542-5a26-40c1-a927-415d3af8ec62,3857279,1
WC2022,15ce5f61-cdfd-4bbf-b705-ddcea2c6ec6a,3857295,4
WC2022,1619c928-75bb-4a8f-b575-570359ab05fe,3869151,2
WC2022,162b9ea9-2fd2-4457-b0c0-4b40a4bcc21a,3857288,3
WC2022,1658188f-53d1-44cc-97cb-3f56481ae31b,3869151,2
WC2022,16662169-014e-4806-a2c1-0589435ed0e6,3869254,3
WC2022,167e275e-bcd8-46d4-96de-e56bd338ed98,3857281,3
WC2022,16882ff0-3116-4f0d-a884-c67356ea44c0,3857278,4
WC2022,16cb80aa-49e5-4fb2-92e7-b2e1832db3a0,3857291,0
WC2022,16d937a9-ebe5-4672-b90e-fffcba9770ff,3857276,1
WC2022,16e78cfc-a172-4d9a-823a-35bd55f1b2f2,3857276,1
WC2022,16fc3dae-0dbf-455b-a7dc-199b6ef5470d,3857285,4
WC2022,17107c1e-2270-43df-b420-760a909cc23b,3857265,2
WC2022,171285b4-b095-48e8-8f99-afd9a03208d4,3857293,2
WC2022,172b0e36-6b40-47eb-ac71-978310dc5bdb,3857263,0
WC2022,17303b7e-807c-4e27-a8a4-0b7bc44b849f,3857275,4
WC2022,17367406-0d10-4638-9c24-d173b0e3291c,3857275,4
WC2022,174255dc-a7fa-4408-9dd8-fdc7130b76b1,3857300,0
WC2022,175c363a-d1a5-4249-9c18-04af1c358a26,3857289,2
WC2022,176dbee3-ef5a-4972-8cf2-587f2ef8ebe2,3857292,3
WC2022,178883fb-bac9-483d-a4ce-d383ab2c5fa2,3857268,1
WC2022,17fc9e62-6bd8-46ad-85f4-8ecaf39a9687,3857279,1
WC2022,18118b33-aa99-424f-ab4f-841da546a3d3,3869420,2
WC2022,18290085-ed5a-4ec7-9d6c-a389a83edd25,3869219,2
WC2022,1859feb7-448f-4288-b10d-68a0a3345d10,3857298,1
WC2022,1863b2c5-9645-41e9-a32d-5d1707cf5db8,3857287,4
WC2022,1891168b-2d7c-423d-a781-e99416ea8eaa,3857260,1
WC2022,18993ace-1225-46ab-a8d8-918c8e3a5a2a,3869151,2
WC2022,189b240c-3b40-41de-865e-c8710fb5ece2,3869254,3
WC2022,18dcf558-b539-4a4d-bff4-6ae66d719d70,3857287,4
WC2022,191eb60e-f6a6-48c1-8402-fff84b7dd6fe,3857258,0
WC2022,19485fa4-cf73-4139-bdf0-a2653ef9f8a2,3869684,0
WC2022,197856db-500d-4b71-8660-7687bdb968c0,3857292,3
WC2022,198baa5e-b48c-45c3-977e-2d6bc88974ea,3857269,0
WC2022,198bb194-aae2-43f9-8edd-a2bffec05ad0,3857301,4
WC2022,19b4ab6c-253e-48fa-81dc-f553aaa53ff4,3857259,3
WC2022,19baa528-721f-45a0-9398-ba2bb9bab617,3857265,2
WC2022,19c4e718-7a0f-4ea9-9bee-2332eac527d6,3857282,2
WC2022,19f50b4e-5a2d-4bec-84d3-a57f73af99fe,3857296,2
WC2022,19fe256d-99ec-4a1c-bdc5-51c610e25305,3857263,0
WC2022,1a199681-630d-4edb-9bd8-864241a7e9bf,3857276,1
WC2022,1a1b474e-b494-4f9a-9013-cd050c50d094,3857276,1
WC2022,1a5006d1-691a-4475-adae-47b618d721a8,3857290,1
WC2022,1b134f96-f77f-4ebe-a506-dc104a5a840f,3857269,0
WC2022,1b2b7168-ee3c-403e-9b9e-9a93ec7d1e4b,3857269,0
WC2022,1b80b193-1bad-45b8-9bab-8e1a2ee25022,3857300,0
WC2022,1b8b0c89-8109-48af-9088-799ba87f8055,3857257,4
WC2022,1b9ddcc7-64f7-4a21-86a2-2e5528216f09,3857275,4
WC2022,1bc066d0-6f45-4909-8dd4-fffde4d6ef5e,3857260,1
WC2022,1bccf2b9-b0c6-4384-92a9-9e0937b3d31d,3869420,2
WC2022,1bd151f3-ecce-4bfa-8bbe-18ee120f3a29,3857283,2
WC2022,1bd7a908-5a4a-43d7-b056-2f550a6f86c2,3869420,2
WC2022,1be2396a-8757-4889-8d05-a29aca8f3f2c,3857278,4
WC2022,1be3beb5-a966-4e98-8a15-d14433001755,3857280,2
WC2022,1be4c758-ea1c-4074-90e8-81f358fb4892,3869219,2
WC2022,1bf4572e-d216-411c-a2e7-220846c6f401,3857260,1
WC2022,1bf9e01e-5c71-4fc4-b70c-dd2847725a41,3857263,0
WC2022,1c4c666c-5754-4c8f-aa11-9dc81c7a9954,3857272,1
WC2022,1c68ffcd-0f53-4a60-922e-70ed510d68d1,3869151,2
WC2022,1ca23c5e-0ae0-4cf0-acbd-db9f2f8761c0,3857269,0
WC2022,1ca98c8e-d6f4-44df-b04a-bc51a513d74d,3857275,4
WC2022,1cbe304f-efc4-4480-a7bc-29bd5daa0d43,3869220,0
WC2022,1ccfb6bc-01c2-40e5-a1ef-a15c77dfa5f1,3857282,2
WC2022,1cf9cc59-ddfe-4441-87c7-38608cde0705,3857291,0
WC2022,1d13a698-4910-4970-b159-befd84f59731,3857266,1
WC2022,1d25c5e1-4f09-42a5-a376-66ea5041462a,3857295,4
WC2022,1d31bae5-6cd3-47dc-820d-55083f34bfa1,3857263,0
WC2022,1d396be8-67cb-4bd5-830b-05eaa6da42a0,3857290,1
WC2022,1d3a06c6-9671-45b9-88a4-3f1fe97bc334,3857296,2
WC2022,1d4320ee-f0c6-4486-bbdf-d3cf0a965337,3857261,4
WC2022,1d61bc89-6654-4c04-a1aa-ad70baceb58d,3857284,3
WC2022,1d70da9e-f2c0-43bd-9f29-ac6eb0a65e9b,3857271,4
WC2022,1d745a53-7c6c-496b-9468-61bacb76eb76,3869219,2
WC2022,1d91e205-8ac9-477c-8c21-f487658809f3,3869152,4
WC2022,1d937d79-e7f1-4490-a460-25d4b4f9cf91,3869486,3
WC2022,1da21e3f-eaf3-44eb-8911-77d88136135e,3857289,2
WC2022,1da9a14d-ccf1-4fcf-baa7-a7cd832f19de,3869151,2
WC2022,1dbd396d-9ea2-4f29-905b-405f3f3853f1,3869321,4
WC2022,1dc34765-9451-4503-88c6-0ebd3da0f638,3857254,0
WC2022,1de72ce9-f7f4-49be-9962-fd0dddd5608b,3857274,2
WC2022,1e29aaab-1bbe-4df7-8878-5c6c858203f3,3857259,3
WC2022,1e521354-d92c-4b04-bc86-ad0f2ff34b7f,3869220,0
WC2022,1e6623a8-fef4-4c59-adf7-adda271c6803,3869420,2
WC2022,1e9b338e-4a94-48b3-b735-b0214638a8d7,3857260,1
WC2022,1eb6e917-5bc3-4035-b3c6-a5ffbb47d7d0,3857254,0
WC2022,1eb8bbd1-9ded-4765-8489-e8ec9d9f21d8,3857258,0
WC2022,1ecae0c5-8c51-4ef6-906b-0a8f22cff87d,3857262,3
WC2022,1ed14e2c-044f-4a87-bfca-6660d315e486,3857257,4
WC2022,1edecbcc-ff5e-4fa3-96f1-62f0315a2e7f,3857301,4
WC2022,1ee08e6e-6bc3-4e5a-8c6c-1625b37f37a7,3869321,4
WC2022,1f10b0bb-5667-44b6-9e57-a5aa4ba15ed8,3869151,2
WC2022,1f14011d-9da5-4292-a561-e268bf2a7447,3857291,0
WC2022,1f425382-9b48-4cdb-8477-412a3040d9a0,3857257,4
WC2022,1f46228a-975c-4ead-8ae7-aaa5af56b9d0,3857259,3
WC2022,1f4c8dd2-a13f-4d16-b0c0-ae597eb531b7,3869151,2
WC2022,1f9c760c-eeaf-4151-b5a1-93748046aa98,3857277,0
WC2022,1fd09cf4-a3c5-4396-94bb-53b77430ab3a,3857279,1
WC2022,1fd1599f-3674-404e-b6f8-1e01eb300115,3869684,0
WC2022,1fdcf274-6956-442a-b7b6-ed9b84b2cf90,3857270,3
WC2022,1fe15341-7073-4b7c-ab68-a9a4e546dbed,3857290,1
WC2022,1fe197b5-8079-4a5e-99db-5d32b072642c,3857300,0
WC2022,1fec8048-6668-485c-800d-c6ce48d7f12e,3857261,4
WC2022,2009b827-2a74-4f0c-8843-889eda1bd9be,3869117,3
WC2022,20196560-2d9e-4826-a667-e4b223233dcc,3869685,0
WC2022,202501cd-bfd9-43de-9ca7-e34254d505dd,3857276,1
WC2022,204429d9-1d57-4114-a6ed-4b2ec5a177f7,3869254,3
WC2022,204546fc-a6ea-4399-bece-927946d57f67,3857296,2
WC2022,2045f9f5-fbad-42a0-af46-6c1ec870ee03,3857296,2
WC2022,204d6b91-ae75-4163-a979-e520d926d9db,3857270,3
WC2022,205ce041-ea30-4b4f-b67f-0365c96d5b5b,3857263,0
WC2022,206dfc07-9e55-4363-b63e-7b2fdb5c1ebc,3857290,1
WC2022,20f69701-459c-492e-84a8-cc4795dad85e,3857272,1
WC2022,211ea0db-9173-4a85-8853-d6118f84e48c,3857262,3
WC2022,213f9030-8a13-49d6-9bfd-afe3853abfba,3857289,2
WC2022,215f2d5b-1ffe-42f8-977c-c1f4ab824305,3869254,3
WC2022,216f13bc-92ab-43e9-8855-4398daa1ed0d,3869685,0
WC2022,218f4aca-e757-4724-a0fb-124b45663c9b,3857291,0
WC2022,2190a423-6172-4c4d-b033-5e30f7185e4a,3857261,4
WC2022,21b37a68-cc10-41b8-ab0b-487ff62b197b,3869118,4
WC2022,21b4aa7d-61ec-4d82-b68f-04ef2e91762c,3857271,4
WC2022,21d799bd-e515-4404-8c61-ae0b9346477f,3857295,4
WC2022,21f5a9af-e2c7-470e-962d-4e7019c17ad0,3857260,1
WC2022,221bf6ff-cfa7-405b-b365-5afa95e11507,3857284,3
WC2022,222ece49-372a-4a42-bf6f-66f00af28b58,3857263,0
WC2022,223c6131-3601-4b5e-95f1-b90765a454a6,3857288,3
WC2022,22465e75-9bcd-447a-b05f-2ac791ec0665,3869118,4
WC2022,226d8e8d-34cb-449d-981a-68d7b70c7a99,3857287,4
WC2022,228de741-0a14-4005-9c69-acc811b60c89,3869321,4
WC2022,230fecef-12f2-4828-85f7-718f96158672,3857291,0
WC2022,2312ea3b-5bfa-437a-a2e7-c6f91819e27b,3857294,4
WC2022,231ee41c-3ea9-47b6-95d1-735375f8ef4c,3869151,2
WC2022,2321afc9-4744-43c2-89d6-28f3180b681c,3857295,4
WC2022,2323cb05-4654-4cdd-a3a4-5e0869ae724b,3857297,1
WC2022,2325e981-3be0-4bc6-983a-5afd8dc9ce04,3869254,3
WC2022,233aacd5-24a9-4537-88cb-e822920027b7,3857272,1
WC2022,237dd3ac-71bf-49eb-b73b-23d8712c3ce4,3857278,4
WC2022,2384f285-9ac1-4115-8341-e2909132657a,3869684,0
WC2022,23f66c36-3622-44b4-826d-b21d75cb5fbd,3857294,4
WC2022,23fa6793-4c01-419e-bffa-95a7c53a8381,3857296,2
WC2022,241041d6-b596-4729-b494-9ea88da8278c,3857262,3
WC2022,2482ea5a-aef7-4624-9cb0-1bca8c51e49d,3857279,1
WC2022,2486848c-c3e5-48d4-a7df-b3975adca2e8,3857289,2
WC2022,248f070a-f994-4f33-8180-70110fd03661,3857288,3
WC2022,24b054e9-5dd1-45f8-ab88-a2271f017f52,3857296,2
WC2022,24b4c5c0-9118-4600-be0d-af4433cbfe62,3869552,1
WC2022,24cf3035-99ea-4d73-9bd5-222ee9216717,3857273,3
WC2022,24cf9d67-8008-48ad-89b4-b71a56868007,3869152,4
WC2022,2513592f-3a9f-4f67-a8d4-0b1d4bdb1856,3857256,1
WC2022,251f5924-7394-4b6d-91f8-e4950f37d839,3857272,1
WC2022,253efddc-f717-48ef-87fd-c68e596ab45b,3857291,0
WC2022,259b5d86-59b9-476c-a7e1-065fa1587051,3857266,1
WC2022,25d827d0-7c3a-4383-b087-779af055ee73,3857294,4
WC2022,25ebae29-9b52-4c20-8975-39e3506bb61b,3857287,4
WC2022,25ff0295-2928-4d7b-8732-a5fbe3361458,3857288,3
WC2022,260b6e02-07fe-4666-99a3-aef03f9f6ed7,3869151,2
WC2022,261ffebe-489e-49e9-a4a0-de77474be8be,3869118,4
WC2022,2646e6e6-93e4-4c83-9b46-5d4f6afe0416,3869519,2
WC2022,2649679b-b7c6-4d11-8e0c-672db779ce9b,3869519,2
WC2022,266a7790-69a8-4716-a3e4-be0c76667fc2,3857263,0
WC2022,266ba3dc-d464-455a-8586-de339cf2b6bc,3857262,3
WC2022,26757800-8bc9-4215-9ee8-8f2d7a4499ad,3857273,3
WC2022,26837ba5-32e7-46dd-ba0a-c90dd38530b0,3869486,3
WC2022,26a601d0-671e-484e-bb56-0d74c356fd4f,3857287,4
WC2022,26cdc4f5-3a49-4704-ae76-1c4a473d6896,3857281,3
WC2022,26db726f-45a3-43b9-90bd-df6a8d25f4b6,3857265,2
WC2022,26e43d84-5453-4f48-a40a-844be615acb9,3857255,0
WC2022,26fc6c2c-1d41-4025-844a-8450b43011e1,3857274,2
WC2022,2752f3f3-15a1-430e-bbea-bd557ab5498e,3869220,0
WC2022,276960af-ffcd-4d1a-8d2f-12d72fefc7eb,3857272,1
WC2022,27a26a04-ae6e-4f63-a73b-d33ce02f0439,3857287,4
WC2022,27cc2a6a-9efa-4cf7-8fa0-8cc18837ad6e,3857268,1
WC2022,27d61bed-96aa-45fa-8a50-3f9450769dd2,3869151,2
WC2022,280bb0dc-b887-46b1-a12c-b7b66f09d60f,3857276,1
WC2022,281370f6-364c-4e7f-bbff-7f214ff2c046,3857288,3
WC2022,2823ac7f-57e8-4668-aa6c-2f11bc809244,3857287,4
WC2022,28b453fa-e5d8-4d3e-94d7-2122ee194699,3857291,0
WC2022,28ba0bde-6ac3-46ff-8a99-a80a1918a3ec,3857288,3
WC2022,28e1d924-455a-46fa-86b6-bf6b7e73be9d,3857258,0
WC2022,28f70f03-d1e5-4763-be8c-8d57e6e01dbb,3857265,2
WC2022,28fdb1f8-4838-4ea8-9f95-b346680a8e11,3869219,2
WC2022,29228d41-fd2f-4e84-b395-08607f9777f0,3869685,0
WC2022,2954b6b4-a732-4789-b0c1-804be7e2a420,3857256,1
WC2022,2959fc4f-f3ef-48f9-9d59-8a7fa15d9d5b,3857290,1
WC2022,2965af3b-1560-4429-8066-0892e07a6f8e,3869321,4
WC2022,29a36702-3a5a-4158-946a-3e1044056a71,3857278,4
WC2022,29a64a20-99d1-4528-a20e-cc1dbf4f460b,3857289,2
WC2022,29a80744-09ce-44de-9727-d4fdedaa7a56,3857262,3
WC2022,29ac1925-1bed-4c39-9281-b7aa5b92766b,3857298,1
WC2022,29ae6177-8180-4cdb-9442-25e48b0185b8,3857299,2
WC2022,29b049b2-5187-407a-b29a-c4b5563e7dbe,3857264,1
WC2022,29fcb044-91e8-479e-86d7-505ec7bb173a,3857271,4
WC2022,2a574c4f-312b-4e31-a41e-56ce4c6742f3,3869685,0
WC2022,2a700dfc-7dc6-4be8-8775-86ed7dda2bf5,3857285,4
WC2022,2a71eaf8-0544-4888-b76d-ddfd78280a54,3857257,4
WC2022,2a7927dd-acc6-423b-920e-5183fcf4502f,3857263,0
WC2022,2aa34c4e-9cea-429e-b02e-cd9a2f0bcc89,3857273,3
WC2022,2aaa4fd3-9d02-4cab-998c-46185bd648ec,3869117,3
WC2022,2ab48cfc-a46f-483f-b3ca-0d0649221bca,3857282,2
WC2022,2ab631d1-87ff-41db-98f7-9072a54ad25d,3857263,0
WC2022,2ab995d3-33a9-4855-818d-da1cd37678d4,3857274,2
WC2022,2ade0802-d01b-42d8-94a3-6fdda04887f8,3869118,4
WC2022,2ae3c63e-26d4-4e3b-b848-114579f7ce69,3869117,3
WC2022,2aec9ce7-d4b3-479e-bf59-37e3f680f589,3857280,2
WC2022,2b35602f-ee48-42cd-9538-c609c0721b81,3857259,3
WC2022,2b405ccf-10bd-4141-9d89-38e5b28fe1db,3869118,4
WC2022,2b4639c6-41df-43fb-9cc8-c264854a27b9,3857293,2
WC2022,2b6540af-b784-48ec-b5e7-702c09cca761,3857296,2
WC2022,2b67e6e9-b4ae-4d4f-8d76-619ebe981740,3857255,0
WC2022,2b708b35-23f3-4ed6-8172-29a12b05a4fd,3857290,1
WC2022,2b9e9036-a218-4025-bb44-4f4413fbf3ee,3857292,3
WC2022,2ba67225-f555-4215-b1d3-e5458318462b,3869552,1
WC2022,2bbbe780-84fa-45fb-a3fe-e9a7956de21d,3857269,0
WC2022,2bbe1227-b47d-4492-89b1-2a387a2bd98e,3869151,2
WC2022,2bca063a-3c9a-4aa2-a708-f8d3465d100a,3857278,4
WC2022,2bd38e52-8763-4639-94e5-852357c42b3d,3857265,2
WC2022,2be4d2e6-bfcc-4751-bc5c-c1766ab9d055,3857263,0
WC2022,2bef5efc-baaa-4396-81f8-0271e7fdf13c,3857283,2
WC2022,2bfd4e1a-a815-431f-b921-ba40bdcc087d,3869552,1
WC2022,2c2289c9-0cce-480c-af12-d830fa92dddb,3869321,4
WC2022,2c251280-d0ca-45e8-b2fd-3da04e9bd0cf,3857283,2
WC2022,2c2bc6da-4b37-4d93-802c-8b1ae740595f,3869151,2
WC2022,2c3a8ca9-0e2c-43ca-9bc7-41629bd8b07d,3857280,2
WC2022,2c59b85b-4a3e-4a9c-8213-57f3d124de32,3857287,4
WC2022,2c6130c9-663f-4d8c-9825-b126292f7d3f,3857295,4
WC2022,2c7cc091-5a5a-44c2-8881-99da9125925f,3869219,2
WC2022,2c81183d-ba42-42b6-aa03-0ac076e03474,3857267,3
WC2022,2c8e7335-e819-4d82-b43e-7399254da100,3857274,2
WC2022,2cd20f28-9853-4b46-9e1a-1ecb0bde87ea,3869685,0
WC2022,2ce12f47-62f5-4332-99ea-39aa3024e002,3857285,4
WC2022,2ce3b8b3-04bc-410e-9b25-025ab8070a69,3869354,0
WC2022,2cf0861d-bfba-462b-8471-af7876ec1ba5,3857292,3
WC2022,2d1462be-20b1-44b2-838f-f11e625d4a63,3869684,0
WC2022,2d9da521-aedd-4b1d-95ec-c686d308c874,3869354,0
WC2022,2def0f6e-f67d-43b2-b5ec-33960a1595bd,3869151,2
WC2022,2e3f54c9-a19e-4007-a822-c5aa35418bbd,3857265,2
WC2022,2e5ab80b-cfe5-44a3-9d83-ad80d60cd8de,3869420,2
WC2022,2e733ffb-2613-4382-839e-27195dcee07d,3869118,4
WC2022,2e97abae-f576-4b8d-99c6-c4c098de7409,3869117,3
WC2022,2eabdb9b-19b2-4178-8e71-96f037afe0d4,3857272,1
WC2022,2ee2b6d2-c545-4801-8294-166f36d892c2,3857265,2
WC2022,2f04a2b5-8fe4-4a6f-8d39-89552bed01a2,3857264,1
WC2022,2f214f4d-32c9-4549-bec0-64a7372f310a,3857290,1
WC2022,2f2cc591-e303-4018-8539-7f71f6527b90,3869519,2
WC2022,2f4b9da2-aa44-4985-a69a-aaf393a3b459,3857276,1
WC2022,2f80a359-99ef-4c12-a21e-84db52ac96df,3857263,0
WC2022,2f92b786-ed35-43fa-b11b-dcc667e465f4,3869321,4
WC2022,2fa5b1b6-5a23-4bc0-9fff-554ef3c57571,3869152,4
WC2022,2fd3b9ce-b829-4baa-ab03-89c96ece93d3,3857280,2
WC2022,2fe4d6bd-1f4d-451f-befa-de524d3e6039,3857287,4
WC2022,300896e6-7e8d-4428-affb-45586b5a4ccc,3857290,1
WC2022,30101c2a-275d-471e-860c-2394aff7047f,3857266,1
WC2022,303887f4-b546-4315-a52a-92ebed6455e7,3869151,2
